Session_Duration,Daily_Active_Time,Login_Frequency,Level_Progression,In_Game_Currency_Earned,In_Game_Currency_Spent,Achievement_Unlocks,Social_Interactions,Friends_Added,Guild_Participation,Purchase_History,Game_Mode_Preferences,Event_Participation,Item_Usage,Time_of_Purchase,Retention_Rate,Churn_Rate,Referral_Activity,Customization_Preferences,Ad_Engagement,Device_Type,Geographic_Location,Demographic_Age,Demographic_Gender,In_Game_Purchases,Favorite_Items,Discount_Utilization,Promotion_Response,Quest_Completion_Rate,Battle_Participation,Leaderboard_Position,Player_Engagement_Level,Purchase_Likelihood
34.55,1.48,8,9,667,648,5,24,7,0,3,Multiplayer,3,0,Evening,5,0.08,0,6,3,Console,Taiwan,19,Female,71.35,Boost,8,0,0.53,4,26.73,0,1
50.05,2.57,14,4,166,304,9,37,1,3,1,Singleplayer,2,12,Afternoon,23,0.04,2,2,0,Tablet,Georgia,46,Male,72.88,Armor,1,7,0.83,9,87.29,0,1
41.55,1.88,15,5,731,154,7,47,9,4,0,Multiplayer,0,15,Evening,7,0.09,1,7,4,Smartphone,Argentina,32,Male,13.44,Weapon,4,6,1.0,12,16.4,0,0
70.63,2.24,17,5,226,500,9,9,1,1,0,Multiplayer,3,7,Evening,16,0.01,4,9,2,PC,Spain,45,Female,64.69,Weapon,5,7,0.66,3,6.37,0,1
42.25,2.06,17,5,597,701,9,35,9,0,3,Singleplayer,4,9,Evening,5,0.09,1,6,1,Tablet,Switzerland,34,Female,9.19,Boost,0,9,0.68,16,26.75,0,1
25.38,2.04,16,4,764,524,8,27,7,2,4,Multiplayer,0,11,Evening,20,0.05,2,7,9,PC,Paraguay,56,Male,78.13,Potion,2,1,0.89,5,56.79,0,1
39.91,2.11,9,2,611,418,4,27,3,4,1,Multiplayer,0,7,Night,7,0.01,0,5,3,Smartphone,Botswana,38,Male,64.87,Armor,2,4,0.57,18,73.25,0,1
55.14,1.48,20,11,502,788,0,1,6,0,2,Multiplayer,4,17,Morning,8,0.04,3,7,7,Console,Iran,30,Male,30.81,Weapon,6,0,0.59,14,14.45,0,0
38.91,2.14,15,2,747,427,1,6,9,0,0,Multiplayer,1,14,Morning,5,0.03,0,1,1,Console,Romania,42,Female,72.03,Potion,0,2,0.96,15,87.91,0,1
47.99,1.45,16,11,260,458,5,33,7,1,2,Singleplayer,0,6,Evening,27,0.07,1,9,4,Console,Brunei Darussalam,51,Male,85.33,Boost,4,3,0.6,14,24.01,0,1
60.17,1.68,8,11,367,494,7,12,9,4,1,Multiplayer,4,4,Morning,13,0.07,0,2,5,PC,Palau,21,Male,96.8,Weapon,5,9,0.8,10,42.23,0,1
55.16,2.39,7,9,395,211,2,15,9,1,3,Multiplayer,0,9,Evening,29,0.08,3,8,5,Console,Bouvet Island (Bouvetoya),37,Female,23.92,Potion,2,7,0.66,19,13.04,0,1
59.47,2.11,17,11,671,316,9,15,9,0,0,Singleplayer,2,15,Evening,4,0.08,1,9,8,Tablet,Liechtenstein,18,Male,73.8,Potion,2,9,0.94,9,14.32,0,1
55.37,2.66,19,8,835,185,5,19,6,1,2,Multiplayer,2,16,Morning,4,0.06,1,8,2,Tablet,Saint Martin,24,Female,18.45,Armor,6,1,0.73,17,64.03,0,0
57.02,1.91,17,3,223,186,5,9,5,0,0,Multiplayer,3,10,Evening,3,0.0,1,0,6,Console,Taiwan,59,Male,93.35,Potion,6,0,0.77,8,66.05,0,1
44.7,2.04,20,11,894,211,5,4,7,4,4,Singleplayer,3,19,Morning,9,0.04,4,2,8,Tablet,Eritrea,39,Female,62.28,Weapon,8,9,0.71,9,89.27,0,1
41.53,2.06,12,9,413,569,7,5,0,4,3,Multiplayer,1,12,Morning,5,0.09,3,2,1,Smartphone,Singapore,47,Male,40.76,Boost,0,3,0.55,10,89.13,0,1
32.71,1.93,7,1,588,158,6,28,6,1,0,Multiplayer,1,1,Afternoon,5,0.03,1,1,6,Tablet,United States Virgin Islands,45,Female,54.47,Boost,0,7,0.66,15,0.3,0,1
31.93,2.26,7,11,396,136,3,35,7,3,1,Singleplayer,4,16,Afternoon,24,0.08,4,3,2,Smartphone,French Southern Territories,43,Male,36.68,Armor,1,8,0.84,11,10.04,0,0
36.8,1.85,17,11,975,400,6,37,4,2,4,Singleplayer,3,19,Morning,1,0.05,2,4,9,Console,Nepal,39,Female,62.65,Armor,8,5,0.77,5,51.02,0,1
52.03,1.53,17,14,987,756,0,37,6,0,0,Singleplayer,1,10,Morning,22,0.08,3,9,4,PC,Fiji,47,Female,57.02,Armor,4,8,0.79,1,7.1,0,1
35.25,2.32,17,13,349,714,0,30,2,0,0,Singleplayer,0,17,Morning,7,0.04,1,7,0,Tablet,Madagascar,26,Female,6.77,Potion,1,8,0.8,15,29.43,0,0
45.35,1.4,9,3,871,67,7,28,9,2,1,Singleplayer,4,1,Night,11,0.07,4,0,3,Tablet,Switzerland,48,Female,33.23,Weapon,7,7,0.74,3,86.51,0,0
50.04,2.03,15,3,847,264,9,33,5,0,1,Singleplayer,3,5,Evening,11,0.05,2,6,9,Console,Brazil,37,Male,86.08,Boost,1,3,0.52,4,12.13,0,1
54.74,2.86,16,10,168,784,4,5,6,2,3,Multiplayer,3,3,Morning,24,0.03,1,5,8,Console,Grenada,45,Male,98.94,Armor,4,3,0.99,18,90.02,1,1
71.28,1.75,17,10,490,117,3,36,6,4,2,Singleplayer,4,15,Night,2,0.09,3,3,2,Console,France,31,Male,97.82,Potion,5,8,0.53,9,2.39,0,1
40.78,1.78,9,8,871,496,0,24,5,1,2,Singleplayer,3,8,Evening,10,0.03,3,2,0,Smartphone,Antarctica (the territory South of 60 deg S),33,Female,38.39,Potion,1,5,0.54,5,19.29,0,0
41.32,2.0,7,4,223,583,9,19,3,0,3,Multiplayer,0,19,Evening,7,0.05,4,0,9,Tablet,New Zealand,47,Male,31.37,Weapon,5,6,0.62,18,39.42,0,1
61.78,1.38,10,11,840,797,1,16,3,4,2,Singleplayer,3,6,Night,18,0.01,1,6,4,Console,United States Minor Outlying Islands,28,Male,99.54,Boost,6,3,0.81,16,65.66,0,1
34.8,0.98,15,10,707,523,0,37,2,3,1,Multiplayer,3,11,Evening,15,0.06,2,2,4,Smartphone,Micronesia,20,Male,56.27,Boost,5,4,0.69,5,19.97,0,1
49.98,1.85,17,12,500,535,4,33,0,2,2,Multiplayer,2,5,Night,25,0.07,3,6,8,Smartphone,Cambodia,47,Male,74.9,Armor,6,3,0.53,0,99.81,0,1
31.46,1.73,9,2,760,134,6,14,5,3,3,Singleplayer,1,14,Night,13,0.07,2,0,0,Console,Italy,35,Male,93.45,Armor,7,9,0.8,16,52.87,0,1
38.0,2.98,11,4,504,483,9,2,1,4,1,Singleplayer,0,4,Evening,18,0.09,0,1,2,Smartphone,Estonia,48,Female,65.3,Armor,8,9,0.72,9,53.01,0,1
62.82,1.2,11,13,241,140,7,29,0,0,3,Multiplayer,3,0,Night,24,0.09,3,2,3,Tablet,Spain,40,Male,19.21,Potion,2,1,0.59,4,76.94,0,1
44.27,1.9,17,13,540,634,7,21,4,4,1,Singleplayer,2,18,Afternoon,6,0.08,0,0,5,Tablet,Montenegro,19,Female,97.57,Weapon,9,0,0.57,9,69.05,0,1
44.99,2.53,12,5,211,585,4,14,6,2,1,Multiplayer,4,0,Afternoon,21,0.05,3,3,9,PC,Somalia,24,Male,82.52,Armor,2,5,0.52,11,26.38,0,1
51.73,1.97,11,6,247,55,1,28,0,4,4,Singleplayer,2,19,Afternoon,19,0.07,3,0,2,Tablet,Gabon,44,Female,64.53,Boost,6,7,0.76,6,58.79,0,1
45.04,1.94,19,8,417,82,9,20,8,0,2,Multiplayer,1,2,Morning,9,0.07,1,3,2,PC,Seychelles,46,Male,71.96,Armor,0,0,0.73,2,61.1,0,1
54.52,1.67,13,4,787,361,3,19,5,4,0,Multiplayer,1,6,Afternoon,6,0.07,3,9,2,Tablet,South Africa,37,Male,5.03,Boost,4,3,0.57,3,63.73,0,0
28.66,1.67,10,11,920,593,5,5,1,2,1,Singleplayer,2,0,Night,30,0.08,4,1,4,Tablet,Congo,34,Female,16.37,Boost,9,3,0.75,3,12.23,0,0
47.58,1.89,20,7,520,284,0,3,7,1,3,Multiplayer,4,10,Morning,20,0.07,3,8,4,Smartphone,Malawi,23,Female,78.44,Weapon,5,0,0.63,2,88.72,0,1
43.64,1.82,17,5,446,693,0,22,3,3,1,Multiplayer,3,1,Evening,30,0.03,3,5,3,PC,Ethiopia,54,Female,7.36,Armor,5,2,0.86,11,98.54,0,0
47.03,2.07,13,8,687,693,7,30,1,3,4,Singleplayer,0,1,Night,3,0.04,4,5,7,Smartphone,Equatorial Guinea,21,Female,0.58,Boost,4,0,0.95,9,59.67,0,1
43.16,1.19,20,1,885,511,8,0,1,3,2,Multiplayer,3,11,Morning,3,0.0,4,9,4,Smartphone,Honduras,23,Female,73.02,Weapon,3,4,0.93,12,58.1,0,1
44.17,1.94,9,8,560,140,6,7,1,0,0,Multiplayer,1,17,Afternoon,3,0.05,2,4,3,PC,Saint Lucia,59,Male,58.0,Weapon,7,3,0.53,3,99.81,0,1
27.21,1.66,10,12,545,533,3,48,2,3,0,Multiplayer,2,1,Afternoon,9,0.05,2,5,8,PC,Jordan,24,Female,2.8,Potion,2,7,0.51,2,76.76,0,0
51.65,2.08,8,13,258,619,3,39,9,2,0,Multiplayer,4,6,Night,16,0.04,1,5,0,Console,Thailand,28,Male,11.93,Boost,7,9,0.83,3,18.74,0,0
49.02,2.2,11,8,232,134,4,31,4,4,0,Singleplayer,4,16,Morning,16,0.06,0,7,8,PC,Sierra Leone,21,Female,54.4,Boost,0,3,0.67,2,48.47,0,1
51.09,1.78,14,12,225,684,0,23,0,1,1,Singleplayer,0,6,Afternoon,2,0.08,2,1,7,Console,Syrian Arab Republic,51,Female,48.91,Boost,2,2,0.83,17,61.4,0,0
60.61,1.65,12,3,123,197,2,21,2,4,3,Multiplayer,4,7,Evening,2,0.03,2,6,4,Console,Brazil,39,Female,97.23,Armor,2,9,0.77,3,28.95,0,1
41.81,1.18,10,2,330,788,3,19,8,0,0,Multiplayer,4,11,Evening,12,0.1,1,8,8,Smartphone,Kenya,18,Female,20.49,Boost,8,5,0.73,14,27.07,0,0
57.63,1.8,13,1,777,474,9,29,0,1,0,Multiplayer,0,8,Morning,12,0.01,0,0,8,Smartphone,Libyan Arab Jamahiriya,30,Male,0.04,Potion,2,3,0.76,15,59.57,0,0
50.94,2.58,11,5,638,258,6,45,7,0,1,Singleplayer,0,2,Night,2,0.01,4,0,0,Tablet,Somalia,57,Male,59.67,Boost,6,9,0.95,3,22.81,0,1
33.08,1.72,17,10,693,256,0,8,2,0,0,Multiplayer,1,1,Evening,14,0.0,2,4,4,PC,Eritrea,57,Female,22.62,Weapon,8,6,0.63,9,77.33,0,0
56.7,2.68,16,9,781,479,9,38,9,4,4,Multiplayer,0,3,Evening,12,0.01,0,3,2,PC,Central African Republic,19,Male,11.65,Armor,7,2,0.65,17,21.91,0,1
34.82,1.03,19,5,623,343,3,3,3,4,4,Singleplayer,1,19,Evening,23,0.05,2,3,6,Console,Canada,24,Female,58.62,Armor,3,2,0.76,19,65.83,0,1
40.38,2.2,20,5,746,108,1,2,9,1,3,Multiplayer,2,18,Afternoon,9,0.02,4,5,3,Console,Western Sahara,55,Male,55.42,Potion,6,0,0.9,19,97.51,0,1
55.74,1.84,18,8,298,645,9,28,7,2,3,Singleplayer,4,12,Morning,11,0.05,2,7,1,Smartphone,Bosnia and Herzegovina,29,Male,75.47,Armor,9,6,0.68,13,30.82,0,1
43.55,0.9,11,9,463,101,3,12,1,0,4,Singleplayer,0,8,Afternoon,27,0.07,0,3,6,Tablet,Guernsey,32,Female,22.92,Potion,7,8,0.73,9,94.55,0,1
58.27,1.32,10,8,747,601,1,26,2,4,0,Multiplayer,3,12,Night,13,0.01,2,0,2,PC,Lesotho,56,Male,15.99,Potion,6,7,0.73,11,95.59,0,0
56.14,2.45,15,9,463,141,2,30,6,2,4,Singleplayer,3,12,Morning,23,0.01,1,0,8,Smartphone,Guam,44,Female,58.65,Boost,9,9,0.83,15,68.41,1,1
46.39,2.67,13,10,712,775,2,18,8,0,0,Singleplayer,2,3,Afternoon,29,0.09,3,4,4,PC,Morocco,41,Female,60.52,Armor,1,6,0.57,3,47.68,1,1
38.15,1.92,15,4,867,451,6,0,8,4,4,Singleplayer,0,11,Afternoon,2,0.03,4,5,0,Smartphone,Tokelau,41,Male,21.62,Weapon,3,5,0.98,15,90.1,0,1
39.47,2.4,20,8,817,470,1,41,9,2,2,Singleplayer,3,14,Morning,18,0.02,4,5,5,PC,Swaziland,49,Male,78.71,Armor,6,3,0.6,1,10.98,0,1
43.45,2.51,18,8,112,98,9,42,8,2,2,Singleplayer,3,0,Afternoon,20,0.04,3,3,6,Tablet,Panama,19,Female,72.01,Weapon,8,5,0.75,13,43.63,0,1
45.06,1.87,20,8,855,660,4,1,3,1,4,Singleplayer,3,8,Morning,2,0.02,3,8,8,Console,Barbados,25,Female,9.18,Boost,1,5,0.9,5,28.69,0,1
44.09,1.38,7,3,383,294,3,7,5,1,0,Multiplayer,2,12,Evening,28,0.04,0,2,4,Tablet,Poland,22,Male,80.47,Weapon,6,7,0.53,2,89.55,0,1
38.41,2.37,15,7,314,797,1,19,1,1,3,Multiplayer,2,8,Morning,9,0.09,1,9,3,Smartphone,Pakistan,50,Male,56.2,Weapon,5,9,0.87,7,50.91,0,1
41.89,2.03,17,4,744,457,7,18,1,4,2,Multiplayer,0,4,Afternoon,9,0.0,3,3,3,Smartphone,Holy See (Vatican City State),31,Male,43.74,Potion,6,8,0.65,13,75.09,0,0
44.65,2.44,14,10,588,745,2,31,4,3,0,Multiplayer,4,1,Evening,20,0.1,0,4,5,PC,Romania,56,Male,17.84,Potion,8,9,0.94,17,64.67,0,0
31.2,1.86,13,12,449,600,0,11,5,2,3,Multiplayer,0,12,Morning,30,0.06,1,3,8,Tablet,Tuvalu,51,Male,33.66,Potion,8,5,0.79,10,71.93,0,1
70.51,1.98,16,8,433,564,3,6,2,4,2,Singleplayer,1,9,Night,22,0.04,4,7,3,Tablet,Peru,54,Male,98.28,Weapon,3,4,0.61,19,51.48,0,1
52.72,1.43,10,14,448,271,0,22,2,4,0,Singleplayer,4,13,Evening,13,0.05,2,0,9,Tablet,Reunion,22,Male,34.07,Potion,5,7,0.58,13,88.77,0,0
44.57,2.13,13,4,787,611,5,5,1,1,0,Multiplayer,0,10,Evening,9,0.05,0,7,8,PC,Armenia,27,Male,89.39,Weapon,4,4,0.82,8,29.74,0,1
31.28,1.85,14,10,328,710,1,6,5,4,2,Singleplayer,3,18,Evening,24,0.02,3,3,0,Smartphone,Syrian Arab Republic,48,Female,20.39,Potion,7,8,0.98,13,45.85,0,0
36.71,1.42,18,1,272,112,5,31,6,3,0,Multiplayer,4,8,Morning,15,0.03,2,8,5,Tablet,Qatar,29,Female,41.72,Potion,9,9,0.61,13,75.18,0,0
33.05,2.54,11,2,180,310,4,25,8,3,3,Singleplayer,1,6,Evening,12,0.03,4,8,4,PC,Saint Pierre and Miquelon,49,Male,49.46,Armor,7,0,0.58,2,93.52,0,1
46.74,2.27,11,14,694,171,5,28,9,4,4,Multiplayer,1,4,Afternoon,4,0.02,0,2,9,PC,French Polynesia,29,Male,69.64,Weapon,2,3,0.93,10,54.07,0,1
60.05,3.15,8,2,387,734,7,26,2,3,3,Singleplayer,1,2,Night,26,0.04,1,0,2,Console,Taiwan,27,Female,6.54,Weapon,5,0,0.86,11,7.2,0,1
54.09,1.53,12,2,533,583,6,7,5,2,2,Multiplayer,4,11,Night,19,0.01,0,4,8,Console,Vanuatu,39,Female,36.01,Weapon,9,3,0.77,16,8.25,0,0
37.57,2.55,9,6,423,406,8,10,0,0,2,Singleplayer,4,1,Night,28,0.02,0,7,3,Smartphone,China,57,Female,78.27,Potion,5,1,0.79,6,92.12,0,1
57.49,2.08,20,14,315,599,7,37,1,4,2,Multiplayer,4,1,Morning,26,0.07,1,9,9,Tablet,Seychelles,29,Male,5.47,Weapon,4,4,0.59,12,39.64,1,0
43.32,2.06,7,1,370,409,3,21,0,4,0,Multiplayer,3,0,Morning,12,0.01,3,0,1,Tablet,Rwanda,31,Male,61.35,Potion,0,9,0.54,5,53.66,0,1
37.23,1.79,7,6,626,230,5,33,0,4,0,Multiplayer,1,18,Morning,10,0.07,1,7,2,PC,British Indian Ocean Territory (Chagos Archipelago),55,Male,92.18,Boost,6,9,0.6,9,38.86,0,1
72.9,1.29,16,4,711,613,4,28,7,4,0,Multiplayer,4,8,Evening,23,0.02,4,2,6,PC,Senegal,42,Male,61.92,Boost,3,4,0.89,10,21.15,0,1
56.09,2.12,16,1,559,796,5,39,5,2,2,Singleplayer,4,15,Afternoon,19,0.09,3,4,5,Smartphone,Georgia,21,Female,50.09,Armor,7,2,0.64,17,8.11,0,1
54.41,1.61,8,1,777,675,2,36,4,1,2,Multiplayer,2,15,Evening,19,0.02,1,3,4,Console,Slovakia (Slovak Republic),39,Female,43.26,Boost,3,9,0.79,15,17.05,0,0
53.41,1.54,18,1,775,72,2,49,7,1,4,Multiplayer,2,19,Morning,22,0.1,3,9,8,PC,Palau,18,Female,44.79,Potion,6,4,0.56,17,66.83,0,1
36.45,2.25,13,4,723,256,4,36,3,1,2,Multiplayer,0,10,Evening,14,0.08,3,8,3,PC,India,58,Male,69.51,Potion,8,7,0.52,5,92.71,0,1
38.74,2.19,13,6,666,389,4,23,6,0,4,Singleplayer,3,8,Evening,9,0.04,2,0,7,Smartphone,Estonia,18,Female,93.99,Potion,9,8,0.6,13,35.61,0,1
52.96,0.6,8,4,388,266,5,27,9,0,2,Singleplayer,0,4,Evening,12,0.04,1,6,2,Console,Rwanda,59,Male,19.64,Potion,0,4,0.81,1,2.12,0,0
45.89,1.65,13,9,315,158,0,42,2,1,0,Singleplayer,1,1,Morning,28,0.07,2,1,9,Smartphone,Ecuador,29,Male,41.71,Weapon,3,6,0.81,19,84.24,0,0
32.56,1.84,11,8,474,300,9,3,7,4,2,Singleplayer,0,2,Evening,12,0.07,4,5,7,Smartphone,United States Minor Outlying Islands,28,Male,38.74,Potion,7,9,0.66,1,8.6,0,0
48.55,2.07,12,3,721,372,7,17,9,0,1,Singleplayer,3,9,Night,1,0.08,0,8,5,Console,Sri Lanka,26,Male,81.95,Armor,0,2,0.71,12,36.07,0,1
41.09,1.58,15,7,456,452,4,2,6,2,2,Multiplayer,3,7,Night,21,0.05,2,7,4,Tablet,Peru,26,Female,47.73,Boost,4,9,0.56,15,12.62,0,0
46.6,1.86,17,5,164,645,2,18,1,4,2,Multiplayer,1,18,Morning,26,0.09,2,1,9,Smartphone,Papua New Guinea,43,Male,94.52,Armor,6,8,0.99,4,91.95,0,1
46.66,2.63,7,3,791,502,0,29,6,1,2,Multiplayer,4,19,Morning,16,0.08,0,6,3,Tablet,Moldova,54,Male,71.17,Armor,8,3,0.58,12,36.03,0,1
31.12,2.12,16,14,550,323,9,19,8,0,1,Singleplayer,2,19,Night,14,0.01,2,4,4,Smartphone,Sierra Leone,29,Female,40.78,Potion,0,6,0.57,16,1.03,0,0
27.15,2.52,19,10,215,647,2,33,3,0,2,Multiplayer,3,9,Evening,25,0.09,1,9,2,Console,Tokelau,44,Female,29.11,Weapon,1,6,0.6,3,74.41,1,0
49.71,2.18,13,5,443,433,8,27,1,1,4,Singleplayer,2,11,Evening,24,0.02,0,2,0,PC,Martinique,30,Male,48.03,Potion,0,2,0.99,1,74.66,0,1
45.16,1.43,13,11,530,612,1,31,0,4,3,Singleplayer,1,10,Afternoon,11,0.05,2,4,0,PC,Oman,51,Female,37.1,Boost,1,3,0.59,4,53.47,0,1
46.64,1.41,13,8,572,689,5,29,7,2,1,Singleplayer,2,16,Afternoon,29,0.03,4,6,1,Smartphone,New Zealand,22,Male,33.4,Boost,8,2,0.54,11,31.68,0,0
58.11,2.04,20,14,128,353,3,35,3,4,3,Multiplayer,2,11,Afternoon,15,0.02,0,2,7,Smartphone,Estonia,58,Male,49.45,Potion,1,4,0.65,3,28.39,0,1
55.97,1.7,11,13,738,464,6,14,3,1,3,Singleplayer,2,0,Evening,24,0.06,2,7,0,PC,Iraq,56,Male,67.32,Boost,5,0,0.86,9,2.58,0,1
37.37,1.82,13,5,311,538,8,4,3,0,0,Singleplayer,4,10,Evening,8,0.04,1,9,9,Smartphone,Holy See (Vatican City State),59,Male,23.85,Weapon,9,4,0.52,11,29.14,0,0
44.93,2.7,20,12,706,600,2,27,2,2,2,Singleplayer,3,7,Morning,7,0.01,2,2,6,Tablet,Namibia,18,Male,24.06,Boost,7,6,0.75,9,12.18,0,0
42.57,2.56,9,3,929,763,1,3,3,2,1,Singleplayer,0,10,Afternoon,7,0.04,4,6,3,Smartphone,Oman,25,Male,6.05,Weapon,1,5,0.7,11,89.88,0,0
33.43,2.39,19,6,353,762,6,35,0,3,4,Multiplayer,4,6,Evening,4,0.05,2,4,7,PC,Cyprus,26,Male,84.65,Potion,1,3,0.84,17,55.14,0,1
25.92,1.64,8,10,517,773,6,20,6,0,1,Singleplayer,3,8,Evening,7,0.0,4,9,1,PC,Saint Martin,27,Male,89.01,Weapon,4,7,0.61,4,41.68,0,1
49.99,2.41,10,3,886,298,2,14,8,4,1,Multiplayer,0,13,Morning,28,0.09,1,5,1,Console,Holy See (Vatican City State),30,Female,34.07,Boost,3,6,0.7,15,1.02,0,0
38.35,1.65,13,10,344,447,6,11,1,1,4,Multiplayer,0,7,Afternoon,4,0.06,3,4,1,Tablet,Marshall Islands,53,Male,69.62,Potion,4,1,0.53,11,52.36,0,1
40.38,2.12,13,10,965,192,6,7,4,4,1,Singleplayer,4,3,Morning,11,0.06,1,2,0,Smartphone,Benin,22,Male,55.02,Boost,6,3,0.51,12,10.86,0,1
42.55,2.19,10,4,334,73,9,30,7,3,0,Singleplayer,2,14,Evening,4,0.04,1,9,6,Console,Comoros,52,Female,8.22,Potion,8,3,0.69,13,54.47,0,0
50.35,2.13,14,13,458,249,3,49,4,3,3,Singleplayer,4,9,Night,7,0.02,3,2,9,Console,Gabon,42,Male,1.92,Potion,0,2,0.86,6,88.49,0,1
31.63,1.98,12,3,135,598,8,17,3,4,3,Multiplayer,3,18,Evening,16,0.02,3,0,8,Smartphone,Papua New Guinea,58,Male,11.42,Potion,2,5,0.53,16,51.54,0,1
40.01,1.31,13,13,582,53,1,46,2,4,4,Singleplayer,2,17,Night,7,0.02,1,1,2,PC,Isle of Man,29,Male,14.28,Armor,7,2,0.69,7,44.38,0,1
51.29,1.67,15,9,761,347,2,21,9,2,0,Multiplayer,1,7,Night,28,0.03,2,0,7,PC,Vanuatu,32,Male,34.1,Potion,5,3,0.67,6,15.75,0,0
32.25,2.72,10,1,963,413,9,30,4,4,2,Multiplayer,1,16,Evening,7,0.0,1,6,2,Console,Myanmar,58,Female,35.18,Armor,8,9,0.88,8,53.49,0,0
46.5,2.39,9,2,961,499,9,32,2,4,3,Singleplayer,4,2,Evening,4,0.03,0,8,5,Console,Turkey,55,Male,20.63,Armor,6,4,0.87,8,87.93,0,1
37.03,0.78,15,3,412,433,7,26,3,1,2,Multiplayer,2,17,Morning,23,0.02,3,6,3,Console,Netherlands,46,Male,44.22,Boost,1,0,0.85,0,93.71,0,0
35.82,1.78,20,8,778,572,0,41,0,2,2,Singleplayer,2,9,Afternoon,24,0.02,3,1,3,PC,Burkina Faso,37,Female,85.43,Weapon,3,5,0.66,14,21.91,0,1
34.72,0.97,14,1,659,781,5,27,7,0,0,Singleplayer,4,13,Evening,29,0.07,3,0,2,Console,Lebanon,35,Male,41.63,Boost,6,9,0.99,14,53.36,0,0
43.95,1.36,7,6,925,650,7,12,1,1,0,Singleplayer,3,13,Afternoon,29,0.04,0,1,5,Tablet,Bulgaria,23,Male,51.0,Boost,5,6,0.91,7,42.9,0,1
61.95,1.7,19,5,314,625,9,35,1,3,4,Singleplayer,4,9,Night,9,0.01,4,9,9,PC,Timor-Leste,45,Male,43.15,Weapon,0,8,0.74,0,87.1,0,1
40.62,1.46,11,3,702,101,4,16,8,4,1,Multiplayer,4,0,Evening,22,0.04,4,0,7,Smartphone,Ethiopia,31,Female,17.38,Potion,5,9,0.71,18,85.05,0,0
66.53,1.87,17,14,498,75,3,12,6,1,2,Singleplayer,4,5,Evening,9,0.09,3,6,3,Smartphone,Botswana,47,Female,0.64,Armor,2,6,0.76,4,59.14,0,0
46.31,2.05,16,6,531,549,6,14,1,2,0,Multiplayer,3,1,Night,8,0.02,4,0,7,Tablet,Korea,44,Female,88.14,Armor,9,3,0.69,13,62.38,0,1
32.17,1.31,11,14,113,613,1,2,5,4,4,Multiplayer,4,3,Morning,22,0.07,4,3,6,PC,Israel,28,Male,2.62,Boost,9,6,0.94,18,54.48,0,1
44.01,2.16,12,8,996,721,7,23,1,2,0,Multiplayer,1,2,Afternoon,26,0.06,1,9,6,Smartphone,Togo,53,Female,21.84,Boost,4,8,0.6,10,73.23,1,0
39.07,1.67,11,10,927,780,9,49,2,2,0,Singleplayer,4,4,Morning,16,0.03,2,6,8,Smartphone,Macao,45,Male,18.88,Boost,2,4,0.71,5,33.18,0,0
35.26,1.85,13,12,357,597,4,7,4,1,0,Singleplayer,2,9,Evening,9,0.03,0,3,6,Tablet,Andorra,42,Male,74.76,Weapon,1,3,0.71,14,21.13,0,1
53.59,1.65,7,12,499,410,7,20,3,4,1,Multiplayer,4,18,Evening,26,0.09,1,4,3,Console,Algeria,33,Female,23.51,Weapon,3,3,0.68,9,68.66,0,0
43.47,2.76,12,8,494,355,7,34,5,3,2,Multiplayer,2,10,Night,17,0.02,3,9,3,Console,Western Sahara,52,Male,0.31,Potion,1,8,0.51,18,1.11,0,0
38.58,2.32,8,1,518,695,0,13,3,0,3,Multiplayer,4,12,Night,12,0.09,2,4,6,Console,Hong Kong,21,Male,27.87,Weapon,5,9,0.71,0,99.15,0,1
50.83,1.78,11,3,354,208,7,48,3,3,0,Singleplayer,4,16,Morning,5,0.05,4,7,6,Console,Andorra,28,Female,95.54,Potion,5,3,0.72,1,13.22,0,1
37.35,1.95,17,14,363,608,4,4,0,4,2,Singleplayer,0,11,Evening,11,0.07,2,4,8,Console,Albania,35,Male,33.84,Boost,0,5,0.75,5,85.65,0,0
35.87,0.99,12,6,962,183,8,47,3,3,3,Multiplayer,1,19,Night,21,0.04,0,3,6,Smartphone,Namibia,36,Male,41.29,Potion,8,7,1.0,17,58.84,0,1
46.61,2.24,16,6,576,482,0,28,8,4,4,Multiplayer,2,5,Night,28,0.06,0,5,4,Tablet,Brazil,26,Female,98.87,Armor,0,8,0.95,13,14.69,1,1
33.65,1.37,13,10,259,543,7,34,0,3,3,Singleplayer,4,6,Afternoon,3,0.03,0,2,0,PC,Denmark,26,Female,51.87,Armor,9,0,0.85,10,31.61,0,1
34.8,1.54,11,14,318,309,7,27,7,0,0,Singleplayer,3,10,Evening,5,0.02,3,9,7,Tablet,Yemen,27,Female,70.77,Boost,6,5,0.7,7,85.21,0,1
78.95,2.02,15,14,126,473,7,37,6,1,1,Multiplayer,2,5,Night,25,0.01,0,6,9,Tablet,Dominican Republic,32,Male,19.54,Armor,1,9,0.73,5,56.16,1,0
45.08,1.98,15,13,302,457,1,33,8,1,4,Singleplayer,3,9,Evening,16,0.0,4,6,7,Tablet,Ireland,26,Male,9.68,Potion,1,2,0.79,5,40.23,0,1
40.1,1.59,17,9,632,778,1,22,5,4,2,Singleplayer,1,6,Night,29,0.01,2,1,7,Smartphone,Macedonia,44,Female,9.63,Armor,8,2,0.95,15,92.8,0,0
55.7,1.9,15,6,934,594,1,5,7,2,0,Singleplayer,4,10,Night,30,0.06,4,4,6,PC,Pitcairn Islands,43,Female,1.61,Weapon,8,7,0.94,5,10.19,0,0
